No_Rooms,Bathroom,Longitude,Latitude,Furnished,Area,Total_Facilities,AnnualPrice
3,2,106.80923999999999,-6.213072,1,187.0,23,324000000
2,1,106.87319099999999,-6.1879290000000005,0,33.0,18,30000000
0,1,106.762396,-6.200106,1,21.0,9,30500000
0,1,106.84986599999999,-6.257697,1,21.0,22,40000000
1,1,106.819529,-6.209877,1,64.0,23,150000000
2,1,106.78816599999999,-6.175894,1,42.0,23,52000000
2,1,106.729326,-6.166036,1,50.0,21,60000000
0,1,106.836638,-6.148474,0,27.0,14,42000000
2,1,106.78874099999999,-6.1789190000000005,0,49.0,18,45000000
2,1,106.75606100000002,-6.192081,1,35.0,22,45000000
2,1,106.75921299999999,-6.258118,1,38.0,20,54000000
0,1,106.728591,-6.182729,1,26.0,12,35000000
3,2,106.791409,-6.282965,1,121.0,23,324000000
1,1,106.6423,-6.3002,1,43.0,9,110000000
2,1,106.837375,-6.216519,1,64.0,23,97450000
3,3,106.78731299999998,-6.233928,1,110.0,19,156000000
2,1,106.757651,-6.186415,0,53.0,16,42000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,20,45000000
2,1,106.78816599999999,-6.175894,1,42.0,24,57000000
2,1,106.856225,-6.195084,1,53.0,20,69000000
2,1,106.851836,-6.257162999999999,1,33.0,21,42000000
0,1,106.81915900000001,-6.226598,1,37.0,24,72000000
2,1,106.78238999999999,-6.317404,1,42.0,17,55000000
0,1,106.762396,-6.200106,0,21.0,12,24000000
3,2,106.907795,-6.152735,1,158.0,21,195000000
0,1,106.75606100000002,-6.192081,0,21.0,19,42000000
3,2,106.7917,-6.1792,0,65.0,10,115000000
0,1,106.832645,-6.16298,1,31.0,21,50000000
2,1,106.879075,-6.2250309999999995,1,34.0,19,52500000
2,1,106.83541799999999,-6.307531,1,37.0,21,45000000
0,1,106.682451,-6.293003,1,21.0,15,30000000
0,1,106.81649499999999,-6.195839,1,28.0,23,84000000
1,1,106.856909,-6.149478,0,26.0,20,33000000
2,1,106.828806,-6.215463,1,169.0,24,345600000
2,2,106.836684,-6.2196370000000005,1,90.0,23,180000000
1,1,106.83846299999999,-6.191791,1,40.0,16,110000000
2,1,106.723973,-6.195343,0,44.0,17,30000000
2,1,106.879075,-6.2250309999999995,1,33.0,19,48000000
3,3,106.85010700000001,-6.14907,1,100.0,14,130000000
0,1,106.88373,-6.157527,1,25.0,19,24000000
1,1,106.815297,-6.149237,1,35.0,18,34000000
1,1,106.818351,-6.208956,1,86.0,22,216000000
2,1,106.890391,-6.149836,1,45.0,22,63000000
2,1,106.81802900000001,-6.205971,1,48.0,23,84000000
2,1,106.79605600000001,-6.153652,1,65.0,20,60000000
2,1,106.78834199999999,-6.174633999999999,0,40.0,14,31000000
1,1,106.6423,-6.3002,1,43.0,16,120000000
2,2,106.80512900000001,-6.127301,0,119.0,18,33000000
0,1,106.83846299999999,-6.191791,1,28.0,22,84000000
3,3,106.761852,-6.1969970000000005,1,138.0,18,135000000
2,2,106.730093,-6.174074,0,77.0,12,75000000
2,1,106.793302,-6.177578,1,88.0,24,85000000
2,1,106.90444099999999,-6.181255,1,42.0,20,42000000
1,1,106.842672,-6.224187000000001,1,47.0,23,150000000
0,1,106.83846299999999,-6.191791,1,33.0,22,77950000
2,1,106.71540900000001,-6.174903,1,37.0,19,44500000
0,1,106.729326,-6.166036,1,26.0,19,30000000
1,1,106.83846299999999,-6.191791,0,28.0,13,108000000
0,1,106.832472,-6.360354,1,27.0,13,42000000
3,2,106.79181899999999,-6.0988430000000005,1,159.0,24,180000000
2,2,106.761852,-6.1969970000000005,0,76.0,18,85000000
0,1,106.729326,-6.166036,1,26.0,19,35000000
2,1,106.854417,-6.242630999999999,1,46.35,23,96000000
2,1,106.890391,-6.149836,1,45.0,23,78000000
2,1,106.789248,-6.176076,1,54.0,19,80000000
2,1,106.85716000000001,-6.14607,1,75.0,16,80000000
2,2,106.89933,-6.224079,1,63.0,20,43200000
0,1,106.65211299999999,-6.3064,0,26.0,18,40000000
2,1,106.87319099999999,-6.1879290000000005,0,33.0,17,39000000
1,1,106.87319099999999,-6.1879290000000005,1,21.0,20,40000000
0,1,106.810318,-6.255134,1,60.0,22,132000000
2,1,106.789248,-6.176076,1,56.0,20,85000000
2,1,106.7917,-6.1792,1,50.0,13,100000000
2,2,106.836684,-6.2196370000000005,1,90.0,24,144000000
2,1,106.82921,-6.128082,1,48.0,21,60000000
2,1,106.729326,-6.166036,1,50.0,18,70000000
2,1,106.62910600000001,-6.199893,1,32.0,20,40000000
3,2,106.828806,-6.215463,1,155.0,24,397250000
1,2,106.818351,-6.208956,0,104.0,19,216000000
2,1,106.830173,-6.276866,1,54.0,21,104500000
2,1,106.879075,-6.2250309999999995,1,34.0,20,65500000
1,1,106.819529,-6.209877,1,45.0,23,178200000
1,1,106.729326,-6.166036,0,36.0,17,35000000
2,1,106.866201,-6.245201,1,42.0,21,87000000
2,1,106.73873,-6.190723,1,84.0,23,136900000
0,1,106.75606100000002,-6.192081,0,21.0,15,20000000
2,1,106.830173,-6.276866,0,51.0,17,105000000
1,1,106.586901,-6.2340860000000005,1,31.0,19,35000000
2,1,106.829196,-6.224797,1,72.0,24,441000000
0,1,106.999,-6.2224,0,24.0,14,20000000
2,1,106.815474,-6.194509,1,57.0,21,102000000
2,1,106.875949,-6.144769999999999,1,42.0,19,50000000
3,3,106.79181899999999,-6.0988430000000005,1,105.0,24,125000000
3,1,106.78816599999999,-6.175894,1,65.0,24,100000000
2,1,106.778618,-6.109022,1,34.0,22,35750000
2,2,106.761852,-6.1969970000000005,1,76.0,17,90000000
0,1,106.83846299999999,-6.191791,1,33.0,22,132000000
1,1,106.842672,-6.224187000000001,1,43.0,22,207450000
3,2,106.791409,-6.282965,1,141.0,24,372600000
0,1,106.83846299999999,-6.191791,1,28.0,22,80000000
3,2,106.82821100000001,-6.223742,1,118.0,19,145000000
3,3,106.85355,-6.159930999999999,0,96.0,17,60000000
1,1,106.729326,-6.166036,0,35.0,16,37000000
2,2,106.79539199999999,-6.303504,1,48.0,22,96000000
2,2,106.787401,-6.224566,1,100.0,22,180000000
1,1,106.818351,-6.208956,1,76.0,22,180000000
2,1,106.78834199999999,-6.174633999999999,1,40.5,22,41000000
2,2,106.76787900000001,-6.1909540000000005,1,86.0,22,111000000
3,1,106.8163,-6.2156,1,73.0,10,515970000
0,1,106.62910600000001,-6.199893,1,24.0,19,41500000
0,1,106.80712199999999,-6.121077,0,23.0,16,30000000
2,2,106.842672,-6.224187000000001,1,84.0,24,240000000
0,1,107.1284,-6.3253,1,34.0,9,75000000
0,1,106.636633,-6.154271,1,21.0,18,32000000
3,2,106.791409,-6.282965,1,94.0,24,180000000
0,1,106.789248,-6.176076,0,26.5,19,66000000
3,2,106.875693,-6.164743,1,94.0,21,70000000
2,1,106.6423,-6.3002,1,62.0,16,180000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,54000000
2,1,106.85185800000001,-6.200232,1,30.0,22,50000000
1,1,106.816842,-6.1973519999999995,1,40.0,23,75000000
2,2,106.779326,-6.107876999999999,1,74.0,23,85000000
2,1,106.85493600000001,-6.147823000000001,0,73.0,18,70000000
1,1,106.78834199999999,-6.174633999999999,1,31.0,19,35000000
2,1,106.866201,-6.245201,1,49.0,20,70000000
1,1,106.78816599999999,-6.175894,0,35.0,18,35000000
2,1,106.723973,-6.195343,1,46.0,20,37500000
1,1,106.85716000000001,-6.14607,1,33.0,22,50000000
2,1,106.925427,-6.203576,1,32.0,19,32500000
0,1,106.799198,-6.202724,1,29.0,22,90000000
0,1,106.845853,-6.122102,1,50.0,23,60000000
2,1,106.845254,-6.242801,0,102.0,14,420000000
0,1,106.75606100000002,-6.192081,1,22.0,19,36000000
0,1,106.762396,-6.200106,1,21.0,15,34000000
0,1,106.87319099999999,-6.1879290000000005,1,21.0,20,36800000
2,2,106.783318,-6.2201830000000005,1,122.0,24,291600000
2,2,106.829196,-6.224797,1,83.0,24,216000000
0,1,106.87319099999999,-6.1879290000000005,1,22.0,19,30000000
1,1,106.783318,-6.2201830000000005,1,65.0,24,132000000
1,1,106.8272,-6.2824,0,42.0,8,78000000
2,1,106.7917,-6.1792,1,44.0,8,70000000
0,1,106.729326,-6.166036,1,26.0,19,36000000
2,1,106.73873,-6.190723,1,84.0,24,156000000
2,1,106.819529,-6.209877,1,60.0,23,225000000
2,1,106.91636000000001,-6.154351999999999,1,35.0,21,25000000
2,1,106.851836,-6.257162999999999,1,33.0,21,44300000
2,2,106.854417,-6.242630999999999,1,49.0,24,84000000
0,1,106.729326,-6.166036,0,26.0,17,33000000
2,1,106.9906,-6.2519,1,36.0,15,60000000
3,2,106.804426,-6.2587459999999995,1,166.0,22,360000000
1,1,106.9791,-6.2507,0,26.0,14,24000000
0,1,106.682451,-6.293003,1,22.0,15,25000000
3,3,106.73873,-6.190723,0,148.0,23,400000000
2,2,106.84629199999999,-6.222918,1,65.0,24,130000000
0,1,106.6575,-6.2384,1,35.0,12,35000000
2,1,106.836638,-6.148474,0,42.0,20,45000000
2,1,106.73873,-6.190723,1,84.0,24,160000000
1,1,106.82741100000001,-6.284048,1,37.0,22,82400000
2,1,106.78834199999999,-6.174633999999999,1,42.0,21,43000000
2,1,106.879075,-6.2250309999999995,1,34.0,20,48000000
2,2,106.811453,-6.259374,1,136.0,22,336000000
2,1,106.79605600000001,-6.153652,1,48.0,19,48000000
2,3,106.81608600000001,-6.220197,1,89.0,22,229320000
1,1,106.856909,-6.149478,1,32.0,13,36000000
0,1,106.832472,-6.360354,1,24.0,15,34800000
0,1,106.62910600000001,-6.199893,1,23.0,19,28000000
1,1,106.789934,-6.178351,1,44.0,24,90000000
2,1,106.65211299999999,-6.3064,1,43.0,21,70000000
2,1,106.879075,-6.2250309999999995,1,34.0,20,44000000
1,1,106.810318,-6.255134,1,87.0,22,144000000
1,1,106.7389,-6.1396,0,41.0,13,36000000
1,1,106.83541799999999,-6.307531,1,23.0,23,33600000
2,1,106.79605600000001,-6.153652,1,48.0,20,54000000
2,2,106.83846299999999,-6.191791,0,60.0,19,144000000
2,1,106.85493600000001,-6.147823000000001,1,76.0,22,88000000
1,1,106.85716000000001,-6.14607,1,29.0,21,45000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,19,42000000
3,1,106.82419399999999,-6.227334,1,104.0,24,240000000
2,1,106.806005,-6.228974,1,102.0,23,264600000
2,2,106.793302,-6.177578,1,88.0,23,125000000
2,2,106.82921,-6.128082,1,90.0,23,85000000
2,1,106.73873,-6.190723,1,84.0,24,180000000
2,1,106.91636000000001,-6.154351999999999,1,35.0,21,30000000
2,2,106.811453,-6.259374,1,89.0,21,228000000
2,1,106.866201,-6.245201,1,53.0,19,81600000
1,1,106.879075,-6.2250309999999995,1,28.0,18,45000000
1,1,106.85068999999999,-6.146146,0,79.0,21,80000000
2,1,106.793302,-6.177578,1,88.0,24,90000000
1,1,106.7917,-6.1792,0,38.0,10,54500000
1,1,106.729326,-6.166036,0,35.0,16,35000000
2,1,106.85493600000001,-6.147823000000001,1,70.0,22,83000000
3,2,106.843171,-6.236462,1,83.0,21,150000000
2,1,106.853714,-6.134868,1,45.0,18,54350000
2,2,106.84297099999999,-6.24805,1,106.0,22,216000000
2,1,106.815297,-6.149237,1,45.0,17,39000000
1,1,106.729326,-6.166036,1,35.0,22,58000000
0,1,106.63286599999999,-6.242534,1,23.75,17,35000000
1,1,106.85716000000001,-6.14607,1,30.0,21,60000000
2,1,106.71927099999999,-6.155485,1,32.0,22,28000000
2,1,106.890391,-6.149836,1,45.0,22,60000000
2,1,106.78816599999999,-6.175894,0,44.0,23,50000000
3,2,106.73873,-6.190723,1,107.0,24,170000000
0,1,106.83846299999999,-6.191791,1,43.0,22,168000000
1,1,106.850444,-6.1973,1,24.0,22,60000000
0,1,106.6379,-6.2246,1,26.0,13,36000000
0,1,106.89933,-6.224079,1,22.0,20,33000000
1,1,106.7428,-6.2735,1,42.0,7,84000000
2,1,106.879075,-6.2250309999999995,1,34.0,19,48750000
2,1,106.81802900000001,-6.205971,1,49.0,23,90000000
3,1,106.815297,-6.149237,1,65.0,18,60000000
1,1,106.789248,-6.176076,1,35.0,19,65000000
1,1,106.829196,-6.224797,1,83.0,18,135000000
2,2,106.73873,-6.190723,1,107.0,24,165000000
2,2,106.788904,-6.24568,1,94.0,24,335160000
3,2,106.89143999999999,-6.1493910000000005,1,110.0,22,129900000
2,1,106.854417,-6.242630999999999,1,38.0,23,70000000
2,1,106.78816599999999,-6.175894,1,42.0,23,56000000
2,1,106.793682,-6.180333999999999,1,35.0,19,50000000
2,1,106.62910600000001,-6.199893,0,34.0,18,36000000
3,2,106.82419399999999,-6.227334,1,108.0,24,198000000
0,1,106.728591,-6.182729,0,27.0,13,34600000
0,1,106.7267,-6.1577,0,34.0,11,39000000
1,1,106.861756,-6.252397,1,27.0,21,42000000
0,1,106.75606100000002,-6.192081,1,21.0,19,33000000
2,1,106.723973,-6.195343,1,44.0,18,48750000
2,1,106.85185800000001,-6.200232,1,33.0,20,47000000
2,1,106.81802900000001,-6.205971,1,48.0,24,100000000
2,1,106.861756,-6.252397,1,35.0,21,42000000
0,1,106.879075,-6.2250309999999995,1,21.0,19,35000000
1,1,106.83684699999999,-6.213647,1,47.0,20,90000000
2,1,106.78816599999999,-6.175894,1,42.0,23,45000000
2,1,106.830173,-6.276866,1,52.0,22,96000000
3,2,106.85276999999999,-6.154767,1,72.0,20,55000000
0,1,106.79605600000001,-6.153652,1,31.0,18,37000000
2,1,106.78834199999999,-6.174633999999999,1,42.0,21,41000000
0,1,106.866201,-6.245201,1,26.0,20,60000000
0,1,106.999,-6.2224,0,26.0,11,16000000
2,1,106.999,-6.2224,1,54.0,17,50000000
2,2,106.811453,-6.259374,1,89.0,21,228000000
2,1,106.84297099999999,-6.24805,1,122.0,22,228000000
1,1,106.85061100000001,-6.155864,1,49.0,21,57000000
0,1,106.60767299999999,-6.228493,1,33.0,18,50000000
2,2,106.845853,-6.122102,1,122.0,23,140000000
0,1,106.7428,-6.2735,1,28.0,14,60000000
2,1,106.85493600000001,-6.147823000000001,1,76.0,22,79500000
3,3,106.84297099999999,-6.24805,1,157.0,21,300000000
2,1,106.854417,-6.242630999999999,1,38.0,23,77950000
2,1,106.828806,-6.215463,1,63.0,24,226800000
1,1,106.7917,-6.1792,1,38.0,5,60000000
1,1,106.861756,-6.252397,1,36.0,21,42000000
2,1,106.879075,-6.2250309999999995,1,34.0,20,58000000
1,1,106.834047,-6.149718,1,25.0,14,40000000
1,1,106.615252,-6.256026,1,23.0,13,32000000
1,1,106.81915900000001,-6.226598,1,68.0,24,162000000
2,2,106.838297,-6.196708,1,115.0,14,415000000
0,1,106.999,-6.2224,1,22.0,16,36000000
2,1,106.915901,-6.14809,1,45.0,22,54000000
0,1,106.83541799999999,-6.307531,1,21.0,21,37000000
2,2,106.811453,-6.259374,1,113.0,22,276000000
2,2,106.836684,-6.2196370000000005,1,80.0,23,144000000
0,1,106.82141499999999,-6.2165029999999994,1,29.0,20,55000000
0,1,106.83846299999999,-6.191791,1,33.0,22,103950000
2,1,106.78816599999999,-6.175894,1,42.0,23,52000000
2,1,106.845853,-6.122102,1,121.0,23,150000000
2,1,106.75921299999999,-6.258118,1,36.0,20,60000000
1,1,106.82921,-6.128082,1,32.0,22,33000000
1,1,106.810318,-6.255134,1,87.0,22,144000000
1,1,106.85716000000001,-6.14607,1,29.0,22,44000000
1,1,106.729326,-6.166036,1,35.0,20,42000000
1,1,106.81802900000001,-6.205971,1,36.0,23,70500000
0,1,106.879075,-6.2250309999999995,1,22.0,19,45000000
0,1,106.81915900000001,-6.226598,1,34.0,22,66000000
2,1,106.83846299999999,-6.191791,1,61.0,20,150000000
0,1,106.79605600000001,-6.153652,1,31.0,18,37000000
2,1,106.791409,-6.282965,1,58.0,24,150000000
1,0,106.818351,-6.208956,0,100.0,17,216000000
0,1,106.83684699999999,-6.213647,1,43.0,20,60000000
3,1,106.7917,-6.1792,0,65.0,10,82000000
2,3,106.804426,-6.2587459999999995,1,134.0,22,360000000
0,1,106.762396,-6.200106,1,22.0,16,36000000
1,1,106.729326,-6.166036,0,36.0,18,50000000
2,2,106.819529,-6.209877,1,65.0,23,259200000
2,1,106.9902,-6.2565,1,36.0,12,42000000
1,1,106.89321000000001,-6.175884,1,43.0,18,58000000
2,1,106.879075,-6.2250309999999995,1,34.0,20,55000000
1,1,106.813631,-6.211458,1,48.0,21,102000000
4,3,106.73873,-6.190723,1,204.0,24,350000000
0,1,106.729326,-6.166036,1,26.0,21,38000000
2,1,106.900954,-6.168483,1,46.0,20,34000000
0,1,106.87319099999999,-6.1879290000000005,0,21.0,20,36000000
0,1,106.729326,-6.166036,0,22.0,15,35000000
2,1,106.729326,-6.166036,0,56.0,17,42000000
2,1,106.804426,-6.2587459999999995,1,83.0,22,168000000
3,2,106.77816000000001,-6.289954,1,126.0,23,108000000
1,1,106.9791,-6.2507,1,24.0,16,40000000
2,1,106.78816599999999,-6.175894,1,42.0,24,75600000
2,1,106.90444099999999,-6.181255,1,36.0,20,25000000
2,1,106.762396,-6.200106,1,42.0,16,60000000
0,1,106.87319099999999,-6.1879290000000005,0,21.0,21,35000000
2,1,106.84986599999999,-6.257697,1,42.0,21,72000000
4,3,106.85355,-6.159930999999999,1,92.0,21,108000000
0,1,106.63286599999999,-6.242534,1,24.0,15,30000000
2,1,106.757651,-6.186415,0,48.0,18,60000000
1,1,106.819529,-6.209877,1,40.0,24,138000000
2,1,106.851836,-6.257162999999999,1,36.0,19,36000000
0,1,106.71927099999999,-6.155485,1,23.0,19,30000000
1,1,106.78834199999999,-6.174633999999999,0,26.0,19,33000000
2,1,106.799198,-6.202724,1,42.0,24,90000000
2,1,106.88373,-6.157527,1,36.0,20,36000000
1,1,106.815297,-6.149237,1,38.0,16,47000000
1,1,106.832472,-6.360354,1,24.0,13,39600000
3,2,106.84527299999999,-6.222923000000001,1,146.0,24,310000000
2,1,106.82741100000001,-6.284048,1,48.0,22,71500000
2,1,106.752698,-6.311948999999999,1,35.0,14,42000000
2,1,106.79539199999999,-6.303504,1,48.0,22,98000000
2,1,106.793302,-6.177578,1,88.0,24,120000000
2,1,106.762396,-6.200106,1,44.0,16,65000000
0,1,106.83846299999999,-6.191791,1,28.0,16,60000000
0,1,106.6379,-6.2246,1,26.0,15,37500000
2,2,106.83676000000001,-6.218768,1,74.0,23,110000000
2,1,106.879075,-6.2250309999999995,1,34.0,19,54150000
1,1,106.7917,-6.1792,1,38.0,14,76500000
1,1,106.85716000000001,-6.14607,0,50.0,15,45000000
2,1,106.900954,-6.168483,0,37.0,17,27500000
0,1,106.850444,-6.1973,0,24.0,21,55000000
3,2,106.813631,-6.211458,1,118.0,22,210000000
2,2,106.791409,-6.282965,1,96.0,24,220000000
3,2,106.79181899999999,-6.0988430000000005,1,135.0,24,275000000
2,1,106.75606100000002,-6.192081,1,35.0,20,36000000
0,1,106.60767299999999,-6.228493,1,30.0,20,45500000
2,1,106.82921,-6.128082,1,45.0,22,50100000
1,1,106.778618,-6.109022,1,35.0,23,37000000
1,1,106.818528,-6.194918,1,101.0,22,367000000
1,1,106.816842,-6.1973519999999995,1,42.0,24,96000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,22,60000000
2,1,106.793302,-6.177578,1,88.0,23,100000000
2,1,106.75606100000002,-6.192081,0,35.0,16,24000000
1,1,106.729326,-6.166036,0,35.0,16,33000000
3,2,106.811453,-6.259374,1,165.0,22,423360000
0,1,106.8939,-6.4274,1,21.0,13,30000000
1,1,106.85716000000001,-6.14607,0,33.0,21,43500000
3,2,106.78816599999999,-6.175894,0,72.0,17,59000000
0,1,106.75606100000002,-6.192081,1,22.0,20,35000000
2,1,106.73873,-6.190723,1,82.0,24,160000000
1,1,106.745504,-6.317627,1,30.0,20,40000000
1,1,106.664,-6.2944,1,40.0,15,65000000
0,1,106.729326,-6.166036,0,26.0,13,30000000
3,3,106.80923999999999,-6.213072,1,147.0,23,226000000
1,1,106.845853,-6.122102,1,66.0,21,60000000
2,2,106.79539199999999,-6.303504,1,54.0,22,113000000
1,1,106.7917,-6.1792,1,38.0,12,60000000
0,1,106.810318,-6.255134,1,60.0,22,144000000
2,1,106.87319099999999,-6.1879290000000005,0,33.0,17,35000000
0,1,106.789248,-6.176076,1,30.0,19,50000000
1,1,106.81802900000001,-6.205971,1,38.0,24,90000000
3,2,106.851487,-6.153447,1,115.0,22,115000000
0,1,106.769194,-6.237472,1,22.0,20,42000000
2,3,106.786534,-6.2911019999999995,0,85.0,18,132000000
1,1,106.810318,-6.255134,1,87.0,21,152000000
0,1,106.892794,-6.17518,1,21.0,18,27000000
0,1,106.682451,-6.293003,1,22.0,17,27000000
2,2,106.761852,-6.1969970000000005,1,72.0,18,90000000
3,2,106.7917,-6.1792,0,135.0,12,155000000
1,1,106.81438500000002,-6.247255,1,34.0,23,78000000
2,1,106.87319099999999,-6.1879290000000005,1,35.0,21,42000000
3,2,106.78761899999999,-6.171493,1,123.0,23,65000000
3,2,106.73873,-6.190723,0,107.0,22,170000000
2,1,106.75606100000002,-6.192081,1,35.0,20,42000000
1,1,106.851836,-6.257162999999999,1,35.0,20,48000000
1,1,106.7917,-6.1792,1,38.0,14,65500000
0,1,106.83684699999999,-6.213647,1,41.0,19,75000000
0,1,106.7917,-6.1792,1,26.0,13,38000000
1,1,106.816326,-6.183112,1,45.0,19,90000000
0,1,106.6285,-6.2144,0,24.0,6,20000000
0,1,106.75606100000002,-6.192081,1,22.0,20,31000000
2,2,106.824825,-6.224548,1,135.0,22,299700000
1,1,106.813631,-6.211458,1,55.0,23,102000000
2,2,106.810318,-6.255134,1,146.0,20,324000000
3,2,106.78816599999999,-6.175894,1,70.0,24,90000000
2,1,106.87319099999999,-6.1879290000000005,1,40.0,20,49000000
2,1,106.729326,-6.166036,0,50.0,17,38000000
0,1,106.723973,-6.195343,1,27.0,18,30000000
2,1,106.63286599999999,-6.242534,0,45.0,13,45000000
2,1,106.85493600000001,-6.147823000000001,1,74.0,21,75000000
2,1,106.85716000000001,-6.14607,0,60.0,13,50000000
2,1,106.85185800000001,-6.200232,0,33.0,20,50000000
2,1,106.806005,-6.228974,1,94.0,17,216000000
2,1,106.866201,-6.245201,1,43.88,20,97500000
2,1,106.892794,-6.17518,0,43.0,18,28000000
0,1,107.0197,-6.2621,0,24.0,11,21000000
3,2,106.78322299999999,-6.220912,1,127.0,21,182700000
1,1,106.834236,-6.225832,1,70.0,24,144000000
2,1,106.91636000000001,-6.154351999999999,0,35.0,18,23000000
0,1,106.866201,-6.245201,1,25.0,19,54000000
3,2,106.80923999999999,-6.213072,1,162.0,23,356000000
0,2,106.845254,-6.242801,0,102.0,20,220000000
2,1,106.85493600000001,-6.147823000000001,1,74.0,22,75000000
2,1,106.827032,-6.164002,1,98.0,23,85000000
3,2,106.787401,-6.224566,1,106.0,21,243000000
1,1,106.816842,-6.1973519999999995,1,42.0,24,80000000
2,1,106.75606100000002,-6.192081,1,35.0,20,40000000
2,1,106.87616000000001,-6.24354,1,34.0,21,81000000
2,1,106.83936299999999,-6.129877,0,41.0,14,55000000
0,1,106.81915900000001,-6.226598,1,37.0,22,66000000
2,1,106.789248,-6.176076,1,53.0,19,75000000
2,1,106.81649499999999,-6.195839,1,62.0,23,156000000
3,2,106.856225,-6.195084,1,85.0,20,80000000
1,1,106.84297099999999,-6.24805,1,63.0,22,144000000
2,2,106.761852,-6.1969970000000005,0,76.0,9,70000000
4,3,106.804426,-6.2587459999999995,1,167.0,22,285800000
2,1,106.915901,-6.14809,0,45.0,22,54150000
3,2,106.829196,-6.224797,1,114.0,24,360100000
1,1,106.8163,-6.2156,1,41.0,10,196000000
0,1,106.811453,-6.259374,1,43.0,21,132000000
0,1,106.7917,-6.1792,0,26.0,8,38500000
2,1,106.87319099999999,-6.1879290000000005,0,33.0,18,43500000
2,1,106.866201,-6.245201,1,42.0,20,100000000
2,1,106.85716000000001,-6.14607,1,33.0,22,125000000
1,1,106.84527299999999,-6.222923000000001,1,63.0,22,120000000
2,1,106.866201,-6.245201,1,51.0,19,92000000
2,2,106.819529,-6.209877,1,90.0,24,291600000
1,1,106.845853,-6.122102,1,66.0,23,83000000
4,2,106.761852,-6.1969970000000005,1,138.0,18,200000000
0,1,106.892794,-6.17518,1,21.0,18,25000000
3,3,106.73873,-6.190723,0,107.0,16,450000000
3,1,106.778618,-6.109022,1,49.0,19,60000000
2,1,106.879075,-6.2250309999999995,1,30.0,19,54000000
2,2,106.85010700000001,-6.14907,1,73.0,14,75000000
1,1,106.783318,-6.2201830000000005,1,62.0,23,96000000
2,1,106.78834199999999,-6.174633999999999,1,35.0,21,40000000
0,1,106.728591,-6.182729,0,26.0,8,25000000
2,1,106.90444099999999,-6.181255,1,36.0,20,24500000
2,1,106.80923999999999,-6.213072,1,101.0,23,210000000
1,1,106.830173,-6.276866,0,36.0,16,50000000
